Name	Length
Sevir.7G305500.5	2693
Sevir.7G305601.1	1038
Sevir.7G305700.1	2620
Sevir.7G305801.1	375
Sevir.7G305900.1	1733
Sevir.7G306000.1	758
Sevir.7G306100.2	2333
Sevir.7G306200.1	2123
Sevir.7G306300.1	1646
Sevir.7G306400.1	1013
Sevir.7G306450.1	1001
Sevir.7G306500.1	2593
Sevir.7G306600.2	1272
Sevir.7G306700.1	1935
Sevir.7G306800.1	4377
Sevir.7G306900.1	3226
Sevir.7G307000.1	1773
Sevir.7G307200.1	1680
Sevir.7G307300.1	1899
Sevir.7G307400.1	3359
Sevir.7G307500.1	3946
Sevir.7G307601.1	692
Sevir.7G307700.1	1306
Sevir.7G307801.1	3033
Sevir.7G307900.1	4015
Sevir.7G308000.1	677
Sevir.7G308100.1	1028
Sevir.7G308200.1	1022
Sevir.7G308300.1	1043
Sevir.7G308400.1	509
Sevir.7G308500.1	2907
Sevir.7G308600.1	1985
Sevir.7G308700.1	1161
Sevir.7G308800.1	1281
Sevir.7G308900.1	1417
Sevir.7G309000.1	1897
Sevir.7G309100.1	1591
Sevir.7G309200.1	306
Sevir.7G309300.1	1642
Sevir.7G309400.2	3368
Sevir.7G309433.1	249
Sevir.7G309466.1	504
Sevir.7G309500.1	477
Sevir.7G309600.1	2250
Sevir.7G309700.1	300
Sevir.7G309800.1	252
Sevir.7G309850.1	393
Sevir.7G309900.1	1715
Sevir.7G310000.1	2673
Sevir.7G310100.1	2471
Sevir.7G310200.1	1788
Sevir.7G310300.1	1594
Sevir.7G310400.1	387
Sevir.7G310500.1	1826
Sevir.7G310600.1	1970
Sevir.7G310700.1	866
Sevir.7G310800.1	2236
Sevir.7G310900.1	483
Sevir.7G311000.1	1897
Sevir.7G311100.1	3937
Sevir.7G311200.1	519
Sevir.7G311300.1	216
Sevir.7G311400.1	1431
Sevir.7G311500.1	774
Sevir.7G311600.1	1524
Sevir.7G311700.1	762
Sevir.7G311800.1	696
Sevir.7G311900.1	1501
Sevir.7G311940.1	2346
Sevir.7G311980.1	1854
Sevir.7G312020.1	3661
Sevir.7G312060.1	1849
Sevir.7G312100.1	757
Sevir.7G312200.1	363
Sevir.7G312300.1	807
Sevir.7G312400.1	894
Sevir.7G312466.1	1567
Sevir.7G312532.1	471
Sevir.7G312600.2	1668
Sevir.7G312700.1	1416
Sevir.7G312801.1	1000
Sevir.7G312900.2	3245
Sevir.7G313000.1	1223
Sevir.7G313100.1	4274
Sevir.7G313200.1	1556
Sevir.7G313300.1	1248
Sevir.7G313333.1	111
Sevir.7G313366.1	229
Sevir.7G313400.1	1366
Sevir.7G313500.1	1320
Sevir.7G313600.2	627
Sevir.7G313700.1	753
Sevir.7G313800.1	3450
Sevir.7G313900.2	1618
Sevir.7G313950.1	434
Sevir.7G314000.1	2593
Sevir.7G314100.2	2766
Sevir.7G314200.2	2025
Sevir.7G314300.1	2554
Sevir.7G314400.1	1071
Sevir.7G314500.1	2035
Sevir.7G314600.1	5092
Sevir.7G314700.1	6086
Sevir.7G314825.1	96
Sevir.7G314850.1	708
Sevir.7G314875.1	5641
Sevir.7G314900.1	2136
Sevir.7G315000.1	105
Sevir.7G315100.2	1587
Sevir.7G315200.1	1584
Sevir.7G315300.1	2621
Sevir.7G315400.1	1312
Sevir.7G315500.1	2067
Sevir.7G315566.1	320
Sevir.7G315632.1	2739
Sevir.7G315700.1	1430
Sevir.7G315800.3	1971
Sevir.7G315900.1	962
Sevir.7G316000.1	342
Sevir.7G316100.1	997
Sevir.7G316200.1	2699
Sevir.7G316300.1	1869
Sevir.7G316400.1	2532
Sevir.7G316450.1	713
Sevir.7G316501.1	3739
Sevir.7G316551.1	1491
Sevir.7G316600.3	3656
Sevir.7G316700.1	2098
Sevir.7G316800.1	1517
Sevir.7G316900.1	1232
Sevir.7G317000.1	1032
Sevir.7G317050.1	2864
Sevir.7G317100.1	2109
Sevir.7G317200.1	1924
Sevir.7G317300.1	1830
Sevir.7G317400.1	1533
Sevir.7G317500.1	1235
Sevir.7G317600.1	3907
Sevir.7G317700.1	2212
Sevir.7G317800.1	2053
Sevir.7G317900.1	1038
Sevir.7G318000.1	1099
Sevir.7G318100.1	267
Sevir.7G318200.1	2424
Sevir.7G318300.1	1639
Sevir.7G318400.1	3500
Sevir.7G318501.1	1492
Sevir.7G318600.1	5946
Sevir.7G318650.1	1319
Sevir.7G318701.1	1327
Sevir.7G318751.1	723
Sevir.7G318801.1	2192
Sevir.7G318851.1	2684
Sevir.7G318901.1	366
Sevir.7G318951.1	459
Sevir.7G319000.2	2087
Sevir.7G319100.1	1312
Sevir.7G319200.1	2358
Sevir.7G319300.1	822
Sevir.7G319400.1	2748
Sevir.7G319466.1	535
Sevir.7G319532.1	755
Sevir.7G319600.1	2636
Sevir.7G319700.1	3533
Sevir.7G319800.1	642
Sevir.7G319900.2	2605
Sevir.7G320000.1	982
Sevir.7G320050.1	1310
Sevir.7G320101.1	2229
Sevir.7G320151.1	927
Sevir.7G320200.1	2237
Sevir.7G320201.1	540
Sevir.7G320251.1	1764
Sevir.7G320300.1	2438
Sevir.7G320400.1	962
Sevir.7G320500.1	2896
Sevir.7G320600.1	611
Sevir.7G320700.1	2355
Sevir.7G320800.1	2210
Sevir.7G320900.1	2651
Sevir.7G321000.4	3495
Sevir.7G321101.1	2643
Sevir.7G321200.1	1138
Sevir.7G321300.1	2330
Sevir.7G321400.1	3635
Sevir.7G321500.1	1702
Sevir.7G321600.1	5546
Sevir.7G321700.1	1549
Sevir.7G321800.1	1434
Sevir.7G321901.1	967
Sevir.7G322000.1	1917
Sevir.7G322100.2	1624
Sevir.7G322200.1	486
Sevir.7G322300.1	2511
Sevir.7G322400.1	2263
Sevir.7G322500.1	1826
Sevir.7G322600.1	1284
Sevir.7G322700.2	1770
Sevir.7G322800.1	1788
Sevir.7G322900.1	189
Sevir.7G323001.1	1741
Sevir.7G323100.1	2206
Sevir.7G323200.2	1921
Sevir.7G323300.1	864
Sevir.7G323400.1	2556
Sevir.7G323450.1	560
Sevir.7G323500.3	2302
Sevir.7G323600.1	2691
Sevir.7G323700.1	2329
Sevir.7G323800.1	3450
Sevir.7G323900.1	2013
Sevir.7G324000.1	1076
Sevir.7G324100.1	2370
Sevir.7G324200.1	2067
Sevir.7G324300.1	6211
Sevir.7G324400.1	1569
Sevir.7G324500.1	1572
Sevir.7G324600.1	3468
Sevir.7G324700.1	1468
Sevir.7G324801.1	693
Sevir.7G324900.2	1424
Sevir.7G325000.1	1531
Sevir.7G325100.1	546
Sevir.7G325200.1	630
Sevir.7G325300.1	984
Sevir.7G325400.1	1673
Sevir.7G325500.1	3233
Sevir.7G325600.1	1271
Sevir.7G325650.1	1176
Sevir.7G325700.1	3741
Sevir.7G325800.1	999
Sevir.7G325900.1	852
Sevir.7G326000.1	357
Sevir.7G326100.1	1500
Sevir.7G326200.2	1976
Sevir.7G326300.3	1508
Sevir.7G326600.1	1572
Sevir.7G326701.1	1504
Sevir.7G326800.1	1990
Sevir.7G326900.1	1821
Sevir.7G327000.1	2241
Sevir.7G327101.1	1443
Sevir.7G327200.1	1464
Sevir.7G327300.1	2397
Sevir.7G327400.1	1610
Sevir.7G327500.1	2630
Sevir.7G327600.1	699
Sevir.7G327700.2	833
Sevir.7G327750.1	975
Sevir.7G327800.1	2165
Sevir.7G327900.1	1435
Sevir.7G328001.1	405
Sevir.7G328100.1	3655
Sevir.7G328200.1	3008
Sevir.7G328300.2	2690
Sevir.7G328333.1	1040
Sevir.7G328366.1	949
Sevir.7G328400.1	687
Sevir.7G328500.1	1665
Sevir.7G328533.1	920
Sevir.7G328566.1	141
Sevir.7G328600.1	1276
Sevir.7G328700.12	2783
Sevir.7G328800.1	1660
Sevir.7G328850.1	565
Sevir.7G328900.1	1927
Sevir.7G329000.1	222
Sevir.7G329100.1	2329
Sevir.7G329200.1	1122
Sevir.7G329300.2	2268
Sevir.7G329400.1	452
Sevir.7G329601.1	2769
Sevir.7G329801.1	2268
Sevir.7G330000.1	6523
Sevir.7G330100.1	1931
Sevir.7G330200.1	1806
Sevir.7G330300.1	1095
Sevir.7G330400.1	2272
Sevir.7G330500.1	1248
Sevir.7G330600.1	1126
Sevir.7G330700.2	1752
Sevir.7G330800.3	2852
Sevir.7G330901.1	1254
Sevir.7G331000.1	543
Sevir.7G331100.1	2292
Sevir.7G331200.1	1866
Sevir.7G331300.1	1808
Sevir.7G331400.1	213
Sevir.7G331500.3	1854
Sevir.7G331600.1	1402
Sevir.7G331700.1	1767
Sevir.7G331800.3	2793
Sevir.7G331850.1	1497
Sevir.7G331900.1	1844
Sevir.7G332000.1	1980
Sevir.7G332100.1	1606
Sevir.7G332200.1	2842
Sevir.7G332300.2	4957
Sevir.7G332400.1	2690
Sevir.7G332500.1	1359
Sevir.7G332600.1	1203
Sevir.7G332700.1	2829
Sevir.7G332800.1	1719
Sevir.7G332900.1	3286
Sevir.7G333000.1	2013
Sevir.7G333100.1	1907
Sevir.7G333200.1	1190
Sevir.7G333300.4	2513
Sevir.7G333400.1	4124
Sevir.7G333501.1	3628
Sevir.7G333600.1	1634
Sevir.7G333700.1	1827
Sevir.7G333900.1	213
Sevir.7G334000.1	2467
Sevir.7G334100.1	2006
Sevir.7G334200.2	1760
Sevir.7G334300.1	765
Sevir.7G334350.1	1860
Sevir.7G334401.1	1101
Sevir.7G334451.1	3981
Sevir.7G334500.1	771
Sevir.7G334600.1	703
Sevir.7G334701.1	1951
Sevir.7G334800.1	1131
Sevir.7G334850.1	968
Sevir.7G334900.1	1951
Sevir.7G335000.3	3996
Sevir.7G335100.1	1587
Sevir.7G335200.1	717
Sevir.7G335300.1	2925
Sevir.7G335400.1	566
Sevir.7G335500.1	1966
Sevir.7G335600.1	1544
Sevir.7G335700.1	1863
Sevir.7G335800.1	1314
Sevir.7G335900.1	2179
Sevir.7G336000.1	2193
Sevir.7G336100.2	1616
Sevir.7G336200.1	1760
Sevir.7G336300.1	519
Sevir.7G336350.1	559
Sevir.7G336400.1	1976
Sevir.7G336500.1	2510
Sevir.7G336600.1	1152
Sevir.7G336700.1	690
Sevir.7G336800.2	2133
Sevir.7G336850.1	1651
Sevir.7G336900.2	598
Sevir.7G337000.1	4176
Sevir.7G337100.1	1058
Sevir.7G337200.1	1276
Sevir.7G337300.1	852
Sevir.7G337400.1	1347
Sevir.7G337466.1	1352
Sevir.7G337532.1	411
Sevir.7G337600.1	1944
Sevir.7G337633.1	250
Sevir.7G337666.1	2247
Sevir.7G337700.1	1234
Sevir.7G337800.1	1608
Sevir.7G337900.2	1452
Sevir.7G338000.2	5222
Sevir.7G338101.1	779
Sevir.7G338200.1	2319
Sevir.7G338300.1	1704
Sevir.7G338400.1	2376
Sevir.7G338500.2	1786
Sevir.7G338600.1	5078
Sevir.7G338700.1	2235
Sevir.7G338800.1	2934
Sevir.7G338900.1	2879
Sevir.7G339000.6	4745
Sevir.7G339100.3	369
Sevir.7G339200.1	3225
Sevir.7G339266.1	314
Sevir.7G339332.1	2072
Sevir.7G339400.1	2824
Sevir.7G339433.1	207
Sevir.7G339466.1	1895
Sevir.7G339500.1	947
Sevir.7G339600.1	505
Sevir.7G339700.1	2245
Sevir.7G339800.1	857
Sevir.7G339900.1	2342
Sevir.7G340000.1	3101
Sevir.7G340050.1	751
Sevir.7G340100.2	795
Sevir.7G340200.1	452
Sevir.7G340300.1	1460
Sevir.7G340400.1	1640
Sevir.7G340404.1	2437
Sevir.7G340408.1	1845
Sevir.7G340412.1	873
Sevir.7G340416.1	1290
Sevir.7G340420.1	3754
Sevir.7G340424.1	336
Sevir.7G340428.1	359
Sevir.7G340432.1	2409
Sevir.7G340436.1	2984
Sevir.7G340440.1	99
Sevir.7G340444.1	1767
Sevir.7G340448.1	873
Sevir.7G340452.1	899
Sevir.7G340456.1	704
Sevir.7G340460.1	971
Sevir.7G340464.1	3261
Sevir.7G340468.1	2398
Sevir.7G340472.1	327
Sevir.7G340476.1	1233
Sevir.7G340480.1	3101
Sevir.7G340484.1	5076
Sevir.7G340488.1	4625
Sevir.7G340492.1	1843
Sevir.7G340496.1	5739
Sevir.7G340500.1	378
Sevir.7G340501.1	1141
Sevir.7G340505.1	1282
Sevir.7G340509.1	342
Sevir.7G340513.1	2052
Sevir.7G340517.1	3870
Sevir.7G340521.1	1677
Sevir.7G340525.1	1697
Sevir.7G340529.1	4740
Sevir.7G340533.1	663
Sevir.7G340537.1	1632
Sevir.7G340541.1	3965
Sevir.7G340545.1	2048
Sevir.7G340549.1	2996
Sevir.7G340553.1	1426
Sevir.7G340557.1	2274
Sevir.7G340561.1	539
Sevir.7G340565.1	3827
Sevir.7G340569.1	945
Sevir.7G340600.2	789
Sevir.7G340601.1	708
Sevir.7G340701.1	264
Sevir.7G340801.1	429
Sevir.3G000100.1	1905
Sevir.3G000200.1	1126
Sevir.3G000250.1	333
Sevir.3G000300.1	1076
Sevir.3G000400.1	440
Sevir.3G000500.1	383
Sevir.3G000600.1	2898
Sevir.3G000700.1	1362
Sevir.3G000800.1	285
Sevir.3G000900.1	372
Sevir.3G001000.1	339
Sevir.3G001100.1	2463
Sevir.3G001200.1	1119
Sevir.3G001300.1	2785
Sevir.3G001400.2	1179
Sevir.3G001500.1	943
Sevir.3G001600.1	2108
Sevir.3G001700.1	1365
Sevir.3G001800.1	2429
Sevir.3G001900.1	3787
Sevir.3G002000.1	1301
Sevir.3G002100.1	798
Sevir.3G002133.1	174
Sevir.3G002166.1	1179
Sevir.3G002200.1	1158
Sevir.3G002300.1	1281
Sevir.3G002400.1	2514
Sevir.3G002500.1	5915
Sevir.3G002600.2	4146
Sevir.3G002700.1	1416
Sevir.3G002800.2	1507
Sevir.3G002900.1	2304
Sevir.3G003000.1	5187
Sevir.3G003100.1	3072
Sevir.3G003200.1	656
Sevir.3G003250.1	1141
Sevir.3G003300.1	909
Sevir.3G003400.1	4433
Sevir.3G003450.1	360
Sevir.3G003500.1	705
Sevir.3G003600.1	3493
Sevir.3G003700.1	2229
Sevir.3G003800.1	2665
Sevir.3G003900.1	1492
Sevir.3G004000.1	6352
Sevir.3G004100.1	2857
Sevir.3G004201.1	505
Sevir.3G004300.1	2218
Sevir.3G004400.1	1233
Sevir.3G004450.1	755
Sevir.3G004500.3	2610
Sevir.3G004600.1	2169
Sevir.3G004700.1	1279
Sevir.3G004800.1	1743
Sevir.3G004900.1	1497
Sevir.3G005000.1	378
Sevir.3G005100.1	1104
Sevir.3G005200.1	465
Sevir.3G005300.2	1483
Sevir.3G005350.1	1361
Sevir.3G005400.1	2328
Sevir.3G005500.1	3076
Sevir.3G005600.1	1379
Sevir.3G005700.1	1342
Sevir.3G005800.1	1405
Sevir.3G005900.1	1382
Sevir.3G006000.1	1689
Sevir.3G006100.1	1863
Sevir.3G006200.1	757
Sevir.3G006300.1	539
Sevir.3G006400.1	1450
Sevir.3G006500.1	2687
Sevir.3G006600.1	2305
Sevir.3G006700.1	1844
Sevir.3G006800.1	1086
Sevir.3G006900.1	1654
Sevir.3G007000.1	1093
Sevir.3G007025.1	536
Sevir.3G007050.1	463
Sevir.3G007075.1	656
Sevir.3G007100.1	1445
Sevir.3G007200.1	735
Sevir.3G007300.1	1301
Sevir.3G007400.1	246
Sevir.3G007500.2	1313
Sevir.3G007600.1	5508
Sevir.3G007700.1	1698
Sevir.3G007800.1	843
Sevir.3G007900.1	2058
Sevir.3G008000.1	1631
Sevir.3G008100.3	846
Sevir.3G008200.1	4124
Sevir.3G008250.1	673
Sevir.3G008300.1	1244
Sevir.3G008400.1	2101
Sevir.3G008500.1	3932
Sevir.3G008600.1	1798
Sevir.3G008700.1	1222
Sevir.3G008800.1	3678
Sevir.3G008900.1	1282
Sevir.3G009000.1	2308
Sevir.3G009100.1	2914
Sevir.3G009200.1	254
Sevir.3G009300.1	2338
Sevir.3G009400.1	1607
Sevir.3G009500.1	1682
Sevir.3G009600.1	2340
Sevir.3G009700.1	2659
Sevir.3G009800.2	2105
Sevir.3G009900.2	1699
Sevir.3G010000.1	2195
Sevir.3G010100.1	1455
Sevir.3G010201.1	1969
Sevir.3G010300.1	2306
Sevir.3G010400.1	2600
Sevir.3G010500.1	1076
Sevir.3G010600.1	4172
Sevir.3G010700.1	1279
Sevir.3G010800.1	2434
Sevir.3G010900.1	2123
Sevir.3G011000.2	1232
Sevir.3G011050.1	114
Sevir.3G011100.1	720
Sevir.3G011200.1	2098
Sevir.3G011300.1	516
Sevir.3G011400.1	5660
Sevir.3G011500.1	291
Sevir.3G011600.1	1841
Sevir.3G011700.1	3015
Sevir.3G011800.1	628
Sevir.3G011900.2	2790
Sevir.3G011950.1	253
Sevir.3G012000.1	1463
Sevir.3G012100.1	2064
Sevir.3G012200.1	1339
Sevir.3G012301.1	4376
Sevir.3G012400.2	5211
Sevir.3G012500.1	456
Sevir.3G012600.1	1765
Sevir.3G012700.1	1889
Sevir.3G012800.1	387
Sevir.3G012850.1	1464
Sevir.3G012901.1	639
Sevir.3G012951.1	1230
Sevir.3G013000.1	1359
Sevir.3G013100.1	783
Sevir.3G013200.1	2623
Sevir.3G013300.2	1390
Sevir.3G013400.1	1837
Sevir.3G013500.1	888
Sevir.3G013650.1	4240
Sevir.3G013800.2	1218
Sevir.3G013850.1	417
Sevir.3G013901.1	481
Sevir.3G013951.1	455
Sevir.3G014000.1	1068
Sevir.3G014100.3	3018
Sevir.3G014200.1	3128
Sevir.3G014300.1	3475
Sevir.3G014400.1	2165
Sevir.3G014500.1	1032
Sevir.3G014600.1	1939
Sevir.3G014650.1	99
Sevir.3G014700.1	602
Sevir.3G014800.1	1905
Sevir.3G014850.1	285
Sevir.3G014900.1	1566
Sevir.3G015000.1	1345
Sevir.3G015050.1	1268
Sevir.3G015100.1	1358
Sevir.3G015150.1	534
Sevir.3G015200.1	3344
Sevir.3G015300.1	2016
Sevir.3G015400.1	2126
Sevir.3G015500.1	2558
Sevir.3G015600.1	1499
Sevir.3G015700.1	1547
Sevir.3G015800.1	1344
Sevir.3G015900.1	1392
Sevir.3G016000.1	3054
Sevir.3G016100.1	1259
Sevir.3G016200.1	2598
Sevir.3G016300.1	4172
Sevir.3G016400.1	900
Sevir.3G016500.1	1083
Sevir.3G016600.1	2209
Sevir.3G016700.2	2976
Sevir.3G016800.1	2765
Sevir.3G016900.2	1509
Sevir.3G017000.1	2128
Sevir.3G017050.1	501
Sevir.3G017100.1	2188
Sevir.3G017200.1	1806
Sevir.3G017300.1	1766
Sevir.3G017400.1	1145
Sevir.3G017600.1	1894
Sevir.3G017701.1	1162
Sevir.3G017800.1	2289
Sevir.3G017900.1	2176
Sevir.3G018000.1	1794
Sevir.3G018100.1	1791
Sevir.3G018200.1	950
Sevir.3G018300.1	3056
Sevir.3G018400.1	1650
Sevir.3G018500.1	3189
Sevir.3G018600.1	2214
Sevir.3G018700.1	14879
Sevir.3G018800.1	2272
Sevir.3G018900.1	2342
Sevir.3G019000.1	1503
Sevir.3G019100.1	3727
Sevir.3G019200.1	2319
Sevir.3G019300.1	2064
Sevir.3G019350.1	545
Sevir.3G019400.1	549
Sevir.3G019500.1	2384
Sevir.3G019600.2	1622
Sevir.3G019700.1	2319
Sevir.3G019800.1	3456
Sevir.3G019900.1	916
Sevir.3G020000.1	765
Sevir.3G020100.1	3718
Sevir.3G020150.1	577
Sevir.3G020200.1	3562
Sevir.3G020300.1	601
Sevir.3G020400.1	1724
Sevir.3G020500.1	2192
Sevir.3G020600.1	2220
Sevir.3G020700.1	1565
Sevir.3G020800.2	1202
Sevir.3G020900.1	2344
Sevir.3G021001.1	4358
Sevir.3G021100.3	1342
Sevir.3G021200.1	3603
Sevir.3G021300.1	4078
Sevir.3G021400.3	3594
Sevir.3G021500.2	3056
Sevir.3G021600.1	1571
Sevir.3G021700.3	3016
Sevir.3G021800.1	548
Sevir.3G021900.1	2312
Sevir.3G022000.1	1495
Sevir.3G022100.1	1596
Sevir.3G022200.1	2048
Sevir.3G022300.1	2556
Sevir.3G022400.1	342
Sevir.3G022500.1	1785
Sevir.3G022600.1	2592
Sevir.3G022700.1	1256
Sevir.3G022800.6	2580
Sevir.3G022900.1	1550
Sevir.3G023000.2	1232
Sevir.3G023050.1	1189
Sevir.3G023100.1	2422
Sevir.3G023200.1	1444
Sevir.3G023300.1	736
Sevir.3G023400.1	3486
Sevir.3G023450.1	186
Sevir.3G023500.1	2350
Sevir.3G023550.1	515
Sevir.3G023600.1	1779
Sevir.3G023700.1	1668
Sevir.3G023800.1	210
Sevir.3G023825.1	3867
Sevir.3G023850.1	270
Sevir.3G023875.1	228
Sevir.3G023900.1	1967
Sevir.3G024000.1	3973
Sevir.3G024100.1	637
Sevir.3G024200.1	1834
Sevir.3G024250.1	1389
Sevir.3G024300.1	1736
Sevir.3G024350.1	177
Sevir.3G024400.2	2545
Sevir.3G024500.1	2438
Sevir.3G024600.1	1650
Sevir.3G024700.1	808
Sevir.3G024800.1	2152
Sevir.3G024900.1	2986
Sevir.3G024950.1	204
Sevir.3G025000.1	297
Sevir.3G025033.1	610
Sevir.3G025066.1	520
Sevir.3G025100.1	1443
Sevir.3G025200.1	1110
Sevir.3G025300.1	1017
Sevir.3G025400.1	1997
Sevir.3G025450.1	621
Sevir.3G025500.2	2061
Sevir.3G025600.1	1202
Sevir.3G025700.1	4709
Sevir.3G025800.1	2815
Sevir.3G025900.1	572
Sevir.3G026000.1	1354
Sevir.3G026100.1	4651
Sevir.3G026150.1	427
Sevir.3G026200.1	441
Sevir.3G026300.1	3652
Sevir.3G026400.1	1737
Sevir.3G026500.1	329
Sevir.3G026600.1	3588
Sevir.3G026700.1	3442
Sevir.3G026800.1	1237
Sevir.3G026900.1	1619
Sevir.3G027000.1	1207
Sevir.3G027100.2	938
Sevir.3G027201.1	2347
Sevir.3G027300.1	447
Sevir.3G027400.1	576
Sevir.3G027500.1	1035
Sevir.3G027600.1	1470
Sevir.3G027700.1	2249
Sevir.3G027800.1	2166
Sevir.3G027900.1	963
Sevir.3G028000.1	2276
Sevir.3G028100.1	3322
Sevir.3G028200.1	2235
Sevir.3G028300.1	978
Sevir.3G028400.1	1226
Sevir.3G028500.1	975
Sevir.3G028600.1	591
Sevir.3G028700.1	2284
Sevir.3G028800.1	1062
Sevir.3G028900.1	3874
Sevir.3G029000.1	1672
Sevir.3G029100.1	2003
Sevir.3G029200.1	2462
Sevir.3G029300.1	2224
Sevir.3G029401.1	840
Sevir.3G029500.1	1888
Sevir.3G029600.1	1870
Sevir.3G029700.6	2953
Sevir.3G029801.1	1906
Sevir.3G029900.1	880
Sevir.3G030000.1	1339
Sevir.3G030100.1	1535
Sevir.3G030200.1	724
Sevir.3G030250.1	591
Sevir.3G030300.1	1390
Sevir.3G030400.1	654
Sevir.3G030500.1	1026
Sevir.3G030600.1	675
Sevir.3G030701.1	1833
Sevir.3G030800.1	5257
Sevir.3G030900.1	1263
Sevir.3G031000.1	557
Sevir.3G031050.1	285
Sevir.3G031100.1	831
Sevir.3G031200.1	1861
Sevir.3G031300.1	1829
Sevir.3G031301.1	2820
Sevir.3G031400.1	2966
Sevir.3G031500.1	1566
Sevir.3G031550.1	1348
Sevir.3G031600.1	1184
Sevir.3G031700.1	2228
Sevir.3G031800.1	1138
Sevir.3G031900.2	2012
Sevir.3G032000.1	318
Sevir.3G032100.1	684
Sevir.3G032200.1	2204
Sevir.3G032300.1	2077
Sevir.3G032400.1	2978
Sevir.3G032500.1	1106
Sevir.3G032600.1	1819
Sevir.3G032650.1	174
Sevir.3G032700.1	1282
Sevir.3G032750.1	498
Sevir.3G032800.1	1078
Sevir.3G032900.1	2407
Sevir.3G033000.1	1869
Sevir.3G033066.1	1200
Sevir.3G033132.1	1491
Sevir.3G033200.1	1389
Sevir.3G033300.1	1781
Sevir.3G033500.1	1219
Sevir.3G033600.1	2317
Sevir.3G033700.1	1879
Sevir.3G033750.1	1591
Sevir.3G033800.2	1148
Sevir.3G033900.1	1844
Sevir.3G034000.1	1320
Sevir.3G034100.1	1242
Sevir.3G034200.1	1156
Sevir.3G034300.1	3372
Sevir.3G034400.1	1614
Sevir.3G034500.1	486
Sevir.3G034600.1	2512
Sevir.3G034700.1	2884
Sevir.3G034800.1	1218
Sevir.3G034900.1	2511
Sevir.3G035000.1	1167
Sevir.3G035101.1	3332
Sevir.3G035200.2	1083
Sevir.3G035300.1	522
Sevir.3G035401.1	129
Sevir.3G035501.1	1068
Sevir.3G035600.1	300
Sevir.3G035700.1	1635
Sevir.3G035800.1	1343
Sevir.3G035900.1	387
Sevir.3G036001.1	1627
Sevir.3G036100.1	1452
Sevir.3G036200.1	2041
Sevir.3G036300.1	1248
Sevir.3G036400.1	1257
Sevir.3G036500.1	735
Sevir.3G036601.1	1577
Sevir.3G036700.1	3292
Sevir.3G036800.1	1151
Sevir.3G036900.1	4000
Sevir.3G037000.2	1212
Sevir.3G037100.1	960
Sevir.3G037200.1	1587
Sevir.3G037300.1	2190
Sevir.3G037400.1	4845
Sevir.3G037500.1	1289
Sevir.3G037600.1	874
Sevir.3G037700.1	2409
Sevir.3G037800.1	1269
Sevir.3G037901.1	781
Sevir.3G038000.1	3387
Sevir.3G038100.1	1095
Sevir.3G038200.1	1619
Sevir.3G038300.1	3581
Sevir.3G038400.1	2931
Sevir.3G038500.1	2904
Sevir.3G038600.1	1498
Sevir.3G038700.1	2598
Sevir.3G038800.1	1985
Sevir.3G038900.2	2916
Sevir.3G039000.1	2157
Sevir.3G039100.1	2105
Sevir.3G039200.1	1655
Sevir.3G039300.1	3429
Sevir.3G039400.1	840
Sevir.3G039500.1	927
Sevir.3G039600.1	978
Sevir.3G039700.1	1788
Sevir.3G039800.1	1277
Sevir.3G039900.1	1454
Sevir.3G039966.1	474
Sevir.3G040032.1	1053
Sevir.3G040100.1	2208
Sevir.3G040200.2	1987
Sevir.3G040300.1	2105
Sevir.3G040400.1	315
Sevir.3G040500.1	1663
Sevir.3G040600.2	1780
Sevir.3G040650.1	2152
Sevir.3G040700.1	2523
Sevir.3G040800.1	753
Sevir.3G040850.1	328
Sevir.3G040900.1	2183
Sevir.3G041000.1	1397
Sevir.3G041100.1	399
Sevir.3G041200.1	2892
Sevir.3G041300.1	4575
Sevir.3G041400.1	1310
Sevir.3G041500.2	1049
Sevir.3G041600.1	2886
Sevir.3G041700.1	2868
Sevir.3G041701.1	2836
Sevir.3G041733.1	1415
Sevir.3G041800.1	2819
Sevir.3G041840.1	329
Sevir.3G041880.1	1049
Sevir.3G041920.1	605
Sevir.3G041960.1	634
Sevir.3G042000.1	297
Sevir.3G042100.1	1797
Sevir.3G042200.1	3186
Sevir.3G042300.1	3087
Sevir.3G042400.1	1517
Sevir.3G042500.1	3041
Sevir.3G042600.1	1660
Sevir.3G042700.1	3200
Sevir.3G042800.1	4388
Sevir.3G042901.1	1903
Sevir.3G043000.1	2175
Sevir.3G043100.1	1490
Sevir.3G043200.2	2556
Sevir.3G043300.2	1534
Sevir.3G043400.1	1409
Sevir.3G043500.1	2420
Sevir.3G043600.1	2297
Sevir.3G043700.1	534
Sevir.3G043750.1	532
Sevir.3G043800.1	3702
Sevir.3G043900.1	1183
Sevir.3G044000.1	597
Sevir.3G044100.1	1191
Sevir.3G044200.1	1304
Sevir.3G044300.1	606
Sevir.3G044400.2	1565
Sevir.3G044500.5	180
Sevir.3G044600.1	1553
Sevir.3G044700.1	1544
Sevir.3G044800.1	5043
Sevir.3G044900.1	3818
Sevir.3G045000.1	489
Sevir.3G045100.1	1604
Sevir.3G045200.1	2515
Sevir.3G045250.1	369
Sevir.3G045300.2	1956
Sevir.3G045400.2	1074
Sevir.3G045500.1	2396
Sevir.3G045600.2	1608
Sevir.3G045700.1	2219
Sevir.3G045800.2	219
Sevir.3G045900.1	1622
Sevir.3G046000.2	4202
